Clinical_Psychological_Science.2013.April.1-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.10-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.2-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.3-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.4-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.5-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.6-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.7-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.8-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.April.9-4-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.1-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.10-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.2-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.3-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.4-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.5-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.6-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.7-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.8-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.January.9-1-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.1-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.10-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.11-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.2-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.3-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.4-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.5-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.6-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.7-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.8-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.July.9-7-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.1-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.10-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.2-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.3-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.4-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.5-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.6-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.7-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.8-10-2013_CPS.txt,0
Clinical_Psychological_Science.2013.October.9-10-2013_CPS.txt,0
Clinical_Psychological_Science.2014.November.1-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.10-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.11-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.2-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.3-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.4-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.5-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.6-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.7-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.8-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.November.9-11-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.1-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.10-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.11-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.2-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.3-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.4-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.5-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.6-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.7-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.8-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.January.9-1-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.1-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.2-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.3-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.4-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.5-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.6-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.7-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.8-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.July.9-7-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.1-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.2-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.3-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.4-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.5-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.6-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.7-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.8-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.March.9-3-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.1-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.10-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.11-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.2-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.3-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.4-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.5-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.6-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.7-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.8-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.May.9-5-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.1-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.10-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.2-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.3-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.4-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.5-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.6-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.7-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.8-9-2014_CPS.txt,0
Clinical_Psychological_Science.2014.September.9-9-2014_CPS.txt,0
Clinical_Psychological_Science.2015.January.1-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.10-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.11-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.12-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.2-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.3-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.4-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.5-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.6-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.7-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.8-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.January.9-1-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.1-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.10-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.11-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.12-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.13-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.2-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.3-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.4-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.5-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.6-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.7-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.8-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.March.9-3-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.1-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.2-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.3-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.4-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.5-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.6-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.7-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.8-5-2015_CPS.txt,0
Clinical_Psychological_Science.2015.May.9-5-2015_CPS.txt,0
